symbol,tf,mode,exit_mode,direction,entry_time,exit_time,entry,exit,sl,tp,outcome,bars_held,score,signal
BTC,5m,magnet,native,1,2026-06-17 09:55:00+00:00,2026-06-17 10:55:00+00:00,64849.921875,64747.43438269257,64747.43438269257,65977.1875,loss,12,8.067816313210761,magnet
BTC,5m,magnet,native,-1,2026-06-17 15:25:00+00:00,2026-06-17 15:35:00+00:00,65280.46875,65457.23415920159,65457.23415920159,64529.98046875,loss,2,8.42855491919746,magnet
BTC,5m,magnet,native,1,2026-06-17 19:15:00+00:00,2026-06-17 19:20:00+00:00,64727.921875,64665.51772038946,64665.51772038946,66124.0,loss,1,6.643265918807715,magnet
BTC,5m,magnet,native,1,2026-06-18 13:40:00+00:00,2026-06-18 13:45:00+00:00,63810.0,63787.62555917144,63787.62555917144,64566.1796875,loss,1,7.166666666666668,magnet
BTC,5m,magnet,native,1,2026-06-18 14:10:00+00:00,2026-06-18 14:50:00+00:00,63704.51171875,63594.29008212321,63594.29008212321,64382.30859375,loss,8,7.166666666666668,magnet
BTC,5m,magnet,native,1,2026-06-18 17:20:00+00:00,2026-06-20 17:20:00+00:00,62275.8515625,63842.58984375,62179.13338744313,64382.30859375,timeout,576,7.642668292022215,magnet
BTC,5m,magnet,native,-1,2026-06-20 21:10:00+00:00,2026-06-20 21:40:00+00:00,63911.7109375,63924.71510677562,63924.71510677562,63710.359375,loss,6,6.982034330819951,magnet
BTC,5m,magnet,native,-1,2026-06-20 22:30:00+00:00,2026-06-21 03:20:00+00:00,64237.05078125,64330.48117040795,64330.48117040795,63710.359375,loss,58,9.166666666666668,magnet
BTC,5m,magnet,native,1,2026-06-21 06:05:00+00:00,2026-06-21 07:25:00+00:00,64128.96875,64115.109845489875,64115.109845489875,64500.3515625,loss,16,7.036048113160449,magnet
BTC,5m,magnet,native,1,2026-06-21 18:00:00+00:00,2026-06-21 20:45:00+00:00,63906.578125,63856.74030769943,63856.74030769943,64259.69140625,loss,33,7.08866359025266,magnet
BTC,5m,magnet,native,-1,2026-06-22 07:30:00+00:00,2026-06-22 11:05:00+00:00,64222.0390625,64288.52349922368,64288.52349922368,63793.1484375,loss,43,9.166666666666668,magnet
BTC,5m,magnet,native,-1,2026-06-22 11:35:00+00:00,2026-06-22 12:00:00+00:00,64576.08984375,64736.866793015106,64736.866793015106,63959.98828125,loss,5,6.966173149821828,magnet
BTC,5m,magnet,native,1,2026-06-22 18:45:00+00:00,2026-06-22 18:55:00+00:00,64418.69921875,64281.26649906888,64281.26649906888,65550.0,loss,2,7.166666666666668,magnet
BTC,5m,magnet,native,1,2026-06-22 21:20:00+00:00,2026-06-22 21:35:00+00:00,64218.87890625,64173.88687766972,64173.88687766972,64597.30078125,loss,3,6.658963315475887,magnet
BTC,5m,magnet,native,1,2026-06-22 22:25:00+00:00,2026-06-22 22:30:00+00:00,63958.94921875,63928.74674057109,63928.74674057109,64597.30078125,loss,1,8.016188761873384,magnet
BTC,5m,magnet,native,1,2026-06-22 22:35:00+00:00,2026-06-22 22:40:00+00:00,63824.48046875,63754.75813904982,63754.75813904982,64597.30078125,loss,1,9.166666666666668,magnet
BTC,5m,magnet,native,1,2026-06-22 23:15:00+00:00,2026-06-23 04:35:00+00:00,63830.80078125,63755.35560836501,63755.35560836501,64597.30078125,loss,64,8.333333333333334,magnet
BTC,5m,magnet,native,1,2026-06-23 12:50:00+00:00,2026-06-23 13:00:00+00:00,62219.55078125,62129.59635631016,62129.59635631016,62549.5703125,loss,2,7.378052902898673,magnet
BTC,5m,magnet,native,1,2026-06-23 13:30:00+00:00,2026-06-23 14:10:00+00:00,62239.6484375,62549.5703125,61847.30197767936,62549.5703125,win,8,7.924017662542628,magnet
BTC,5m,magnet,native,-1,2026-06-23 22:00:00+00:00,2026-06-23 22:05:00+00:00,62565.03125,62637.239174775,62637.239174775,62010.26953125,loss,1,8.759180477076454,magnet
BTC,5m,magnet,native,-1,2026-06-23 23:45:00+00:00,2026-06-24 00:00:00+00:00,62649.87890625,62722.4069557853,62722.4069557853,62010.26953125,loss,3,8.996571869656904,magnet
BTC,5m,magnet,native,-1,2026-06-24 01:30:00+00:00,2026-06-24 11:45:00+00:00,62997.26953125,63056.17411923103,63056.17411923103,62010.26953125,loss,123,8.412124634192192,magnet
BTC,5m,magnet,native,1,2026-06-24 13:10:00+00:00,2026-06-24 13:20:00+00:00,61951.578125,61845.65188705733,61845.65188705733,63014.8515625,loss,2,7.413757714663602,magnet
BTC,5m,magnet,native,-1,2026-06-24 19:35:00+00:00,2026-06-24 19:55:00+00:00,59735.53125,59887.206590998656,59887.206590998656,59022.7890625,loss,4,8.76015358540079,magnet
BTC,5m,magnet,native,-1,2026-06-24 22:00:00+00:00,2026-06-25 04:55:00+00:00,60946.03125,61163.9573572773,61163.9573572773,59022.7890625,loss,83,8.809197974458971,magnet
BTC,5m,magnet,native,-1,2026-06-25 06:45:00+00:00,2026-06-25 06:55:00+00:00,61668.7890625,61737.539474100005,61737.539474100005,60626.8984375,loss,2,8.477661595950785,magnet
BTC,5m,magnet,native,-1,2026-06-25 07:10:00+00:00,2026-06-25 07:15:00+00:00,61653.8984375,61737.542169716995,61737.542169716995,60626.8984375,loss,1,8.333333333333334,magnet
BTC,5m,magnet,native,1,2026-06-25 13:35:00+00:00,2026-06-25 13:40:00+00:00,60586.7109375,60572.18394412772,60572.18394412772,61584.0,loss,1,8.128345828380144,magnet
BTC,5m,magnet,native,1,2026-06-25 19:20:00+00:00,2026-06-25 21:30:00+00:00,59137.55078125,59670.0,58966.5561176238,59670.0,win,26,6.595856159031388,magnet
BTC,5m,magnet,native,1,2026-06-25 23:55:00+00:00,2026-06-26 00:50:00+00:00,59699.62109375,59605.082181763064,59605.082181763064,60139.98828125,loss,11,6.705992881039899,magnet
BTC,5m,magnet,native,-1,2026-06-26 04:15:00+00:00,2026-06-26 06:35:00+00:00,59974.01171875,60148.14128010857,60148.14128010857,58251.0,loss,28,7.166666666666668,magnet
BTC,5m,magnet,native,1,2026-06-26 09:50:00+00:00,2026-06-26 10:00:00+00:00,59693.1015625,59567.53654738893,59567.53654738893,60641.96875,loss,2,8.24716448703892,magnet
BTC,5m,magnet,native,-1,2026-06-26 15:25:00+00:00,2026-06-26 15:35:00+00:00,60087.109375,60249.08860318205,60249.08860318205,58550.0,loss,2,7.166666666666668,magnet
BTC,5m,magnet,native,1,2026-06-26 20:30:00+00:00,2026-06-26 22:55:00+00:00,59549.98828125,59990.0,59427.63047417551,59990.0,win,29,6.730931240152551,magnet
BTC,5m,magnet,native,-1,2026-06-26 23:40:00+00:00,2026-06-27 00:00:00+00:00,59972.94140625,60030.195539016204,60030.195539016204,59491.48046875,loss,4,7.4659515377663315,magnet
BTC,5m,magnet,native,-1,2026-06-27 04:05:00+00:00,2026-06-27 04:10:00+00:00,60307.0390625,60335.17649902499,60335.17649902499,59790.01171875,loss,1,9.166666666666668,magnet
BTC,5m,magnet,native,-1,2026-06-27 06:45:00+00:00,2026-06-27 07:45:00+00:00,60360.0,60409.9912569278,60409.9912569278,59790.01171875,loss,12,8.907439022440336,magnet
BTC,5m,magnet,native,-1,2026-06-27 14:10:00+00:00,2026-06-27 15:10:00+00:00,60571.0,60681.6031646763,60681.6031646763,59491.48046875,loss,12,7.787235618772456,magnet
BTC,5m,magnet,native,1,2026-06-27 19:30:00+00:00,2026-06-27 19:35:00+00:00,60080.0,59999.00553552874,59999.00553552874,60837.8203125,loss,1,6.976381263680977,magnet
BTC,5m,magnet,native,1,2026-06-27 22:00:00+00:00,2026-06-27 22:15:00+00:00,60003.98828125,59960.566979893956,59960.566979893956,60508.5,loss,3,7.658909434232197,magnet
BTC,5m,magnet,native,-1,2026-06-28 02:15:00+00:00,2026-06-28 05:00:00+00:00,60158.87890625,59905.69921875,60249.10270381921,59905.69921875,win,33,7.166666666666668,magnet
BTC,5m,magnet,native,1,2026-06-28 05:20:00+00:00,2026-06-28 05:25:00+00:00,59816.87890625,59760.097802903656,59760.097802903656,60378.4609375,loss,1,8.52615135377044,magnet
BTC,5m,magnet,native,1,2026-06-28 19:35:00+00:00,2026-06-28 19:45:00+00:00,59353.9609375,59287.77227089494,59287.77227089494,60156.53125,loss,2,7.76522627980897,magnet
BTC,5m,magnet,native,-1,2026-06-28 21:35:00+00:00,2026-06-28 22:00:00+00:00,59592.5703125,59689.37970323622,59689.37970323622,59185.05078125,loss,5,7.974915607929787,magnet
BTC,5m,magnet,native,1,2026-06-28 22:15:00+00:00,2026-06-28 22:20:00+00:00,59237.71875,59152.63049454898,59152.63049454898,60156.53125,loss,1,7.653640379073474,magnet
BTC,5m,magnet,native,1,2026-06-29 02:10:00+00:00,2026-06-29 03:00:00+00:00,58923.921875,59752.609375,58843.7927276429,59752.609375,win,10,6.737601486281129,magnet
BTC,5m,magnet,native,-1,2026-06-29 06:00:00+00:00,2026-06-29 06:15:00+00:00,60043.30859375,60136.29918028807,60136.29918028807,58904.12109375,loss,3,7.110488026217481,magnet
BTC,5m,magnet,native,1,2026-06-29 08:05:00+00:00,2026-06-29 08:20:00+00:00,59892.171875,59796.79078347816,59796.79078347816,60229.76953125,loss,3,7.166666666666668,magnet
BTC,5m,magnet,native,1,2026-06-29 12:00:00+00:00,2026-06-29 12:05:00+00:00,60210.28125,60219.8515625,59607.40490985823,60219.8515625,win,1,7.151768312546752,magnet
BTC,5m,magnet,native,-1,2026-06-29 21:50:00+00:00,2026-06-30 00:10:00+00:00,60472.48046875,60058.73828125,60488.26329196215,60058.73828125,win,28,6.7603717009569735,magnet
BTC,5m,magnet,native,1,2026-06-30 03:30:00+00:00,2026-06-30 03:45:00+00:00,59657.078125,59622.06955898232,59622.06955898232,59959.01953125,loss,3,6.562684945767123,magnet
BTC,5m,magnet,native,1,2026-06-30 08:25:00+00:00,2026-06-30 08:30:00+00:00,59299.41015625,59224.44198674414,59224.44198674414,59616.21875,loss,1,8.581630268837683,magnet
BTC,5m,magnet,native,-1,2026-06-30 11:05:00+00:00,2026-06-30 11:30:00+00:00,59302.55859375,59094.0,59346.35312374251,59094.0,win,5,6.690101986859767,magnet
BTC,5m,magnet,native,1,2026-06-30 12:00:00+00:00,2026-06-30 12:20:00+00:00,58950.578125,58840.419819912524,58840.419819912524,60454.0,loss,4,7.427639636041161,magnet
BTC,5m,magnet,native,1,2026-06-30 15:05:00+00:00,2026-07-01 01:10:00+00:00,58221.578125,58068.3617179259,58068.3617179259,59159.140625,loss,121,7.166666666666668,magnet
BTC,5m,magnet,native,-1,2026-07-01 03:50:00+00:00,2026-07-01 04:40:00+00:00,59185.2890625,59220.96255655729,59220.96255655729,58076.8984375,loss,10,7.303366324934459,magnet
BTC,5m,magnet,native,1,2026-07-01 06:15:00+00:00,2026-07-01 06:20:00+00:00,58778.0,58713.130348613864,58713.130348613864,59357.75,loss,1,7.122826375323108,magnet
BTC,5m,magnet,native,1,2026-07-01 08:30:00+00:00,2026-07-01 12:05:00+00:00,58501.80078125,58412.333002539715,58412.333002539715,59357.75,loss,43,7.166666666666668,magnet
BTC,5m,magnet,native,-1,2026-07-01 13:40:00+00:00,2026-07-01 13:45:00+00:00,58950.96875,59022.97750684555,59022.97750684555,57720.73046875,loss,1,7.9010594181852785,magnet
BTC,5m,magnet,native,-1,2026-07-01 13:50:00+00:00,2026-07-01 13:55:00+00:00,59352.171875,59395.159129555774,59395.159129555774,58253.23046875,loss,1,8.71321157017517,magnet
BTC,5m,magnet,native,-1,2026-07-01 21:15:00+00:00,2026-07-01 21:30:00+00:00,60441.41015625,60522.330802859964,60522.330802859964,59803.640625,loss,3,6.577651996788592,magnet
BTC,5m,magnet,native,-1,2026-07-02 09:50:00+00:00,2026-07-02 09:55:00+00:00,61216.62890625,61291.18346686799,61291.18346686799,58253.23046875,loss,1,9.006869966165027,magnet
BTC,5m,magnet,native,-1,2026-07-02 10:30:00+00:00,2026-07-02 11:10:00+00:00,61202.80078125,61291.499760993676,61291.499760993676,58253.23046875,loss,8,8.333333333333334,magnet
BTC,5m,magnet,native,-1,2026-07-02 11:55:00+00:00,2026-07-02 12:30:00+00:00,61287.37890625,61370.512474390016,61370.512474390016,60026.37109375,loss,7,7.999546946080538,magnet
BTC,5m,magnet,native,1,2026-07-02 23:00:00+00:00,2026-07-03 00:25:00+00:00,61296.12890625,61245.19618017168,61245.19618017168,61577.3203125,loss,17,7.719475039110362,magnet
BTC,5m,magnet,native,-1,2026-07-03 01:10:00+00:00,2026-07-03 01:35:00+00:00,61559.01953125,61602.71991769782,61602.71991769782,61094.66015625,loss,5,8.6873071870564,magnet
BTC,5m,magnet,native,-1,2026-07-03 05:05:00+00:00,2026-07-03 05:15:00+00:00,61465.6796875,61520.578549442915,61520.578549442915,61217.26953125,loss,2,8.107910340205857,magnet
BTC,5m,magnet,native,-1,2026-07-03 07:35:00+00:00,2026-07-03 08:40:00+00:00,61691.2890625,61796.55907242225,61796.55907242225,61536.7109375,loss,13,7.166666666666668,magnet
BTC,5m,magnet,native,-1,2026-07-03 12:10:00+00:00,2026-07-03 14:50:00+00:00,62062.0390625,62181.60252435201,62181.60252435201,61094.66015625,loss,32,6.669754166372108,magnet
BTC,5m,magnet,native,1,2026-07-03 23:05:00+00:00,2026-07-04 00:05:00+00:00,62481.05078125,62872.05078125,62430.68541530098,62872.05078125,win,12,8.32229326369903,magnet
BTC,5m,magnet,native,1,2026-07-04 01:00:00+00:00,2026-07-04 01:10:00+00:00,62508.94921875,62430.13887552215,62430.13887552215,62872.05078125,loss,2,7.769267376089141,magnet
BTC,5m,magnet,native,-1,2026-07-04 12:55:00+00:00,2026-07-04 13:15:00+00:00,62604.671875,62624.95785982059,62624.95785982059,62351.73046875,loss,4,6.556125870756508,magnet
BTC,5m,magnet,native,-1,2026-07-04 13:20:00+00:00,2026-07-04 15:05:00+00:00,62616.1484375,62701.63596127063,62701.63596127063,62351.73046875,loss,21,6.749157828319734,magnet
BTC,5m,magnet,native,-1,2026-07-04 15:10:00+00:00,2026-07-04 15:35:00+00:00,62772.58984375,62907.98624287457,62907.98624287457,62483.62109375,loss,5,6.552131239081525,magnet
BTC,5m,magnet,native,-1,2026-07-04 16:30:00+00:00,2026-07-04 16:50:00+00:00,62851.71875,62902.20774217646,62902.20774217646,62064.0,loss,4,7.128600471963738,magnet
BTC,5m,magnet,native,-1,2026-07-04 19:30:00+00:00,2026-07-04 19:35:00+00:00,63361.76953125,63384.08756149495,63384.08756149495,62483.62109375,loss,1,8.430191989539242,magnet
BTC,5m,magnet,native,-1,2026-07-04 20:00:00+00:00,2026-07-04 21:20:00+00:00,63340.1796875,63384.0716838328,63384.0716838328,63043.23046875,loss,16,7.596858656205908,magnet
BTC,5m,magnet,native,1,2026-07-04 22:45:00+00:00,2026-07-04 23:00:00+00:00,63145.69140625,63078.61662143684,63078.61662143684,63398.73046875,loss,3,7.166666666666668,magnet
BTC,5m,magnet,native,-1,2026-07-05 07:40:00+00:00,2026-07-05 07:50:00+00:00,62863.48046875,62913.417123110485,62913.417123110485,62601.1015625,loss,2,8.266320136635892,magnet
BTC,5m,magnet,native,1,2026-07-05 09:40:00+00:00,2026-07-05 09:45:00+00:00,62473.30078125,62464.90152156082,62464.90152156082,63398.73046875,loss,1,8.341608069878482,magnet
BTC,5m,magnet,native,1,2026-07-05 10:00:00+00:00,2026-07-05 22:20:00+00:00,62597.9296875,63398.73046875,62464.63225915094,63398.73046875,win,148,7.508274736545149,magnet
BTC,5m,magnet,native,1,2026-07-06 02:50:00+00:00,2026-07-06 03:20:00+00:00,63383.3203125,63252.26958234969,63252.26958234969,63851.48046875,loss,6,6.764823482699063,magnet
BTC,5m,magnet,native,1,2026-07-06 05:15:00+00:00,2026-07-06 05:25:00+00:00,63121.25,63043.254937219805,63043.254937219805,63851.48046875,loss,2,7.03349191424119,magnet
BTC,5m,magnet,native,1,2026-07-06 06:30:00+00:00,2026-07-06 07:00:00+00:00,62913.5703125,62868.60913503504,62868.60913503504,63329.0,loss,6,8.327429345722031,magnet
BTC,5m,magnet,native,1,2026-07-06 20:10:00+00:00,2026-07-06 21:05:00+00:00,63550.01171875,63851.48046875,63470.816667197985,63851.48046875,win,11,6.895911569327202,magnet
BTC,5m,magnet,native,-1,2026-07-07 10:00:00+00:00,2026-07-07 12:00:00+00:00,63369.55859375,63416.56815748669,63416.56815748669,62955.828125,loss,24,7.071995444619105,magnet
BTC,5m,magnet,native,1,2026-07-07 13:35:00+00:00,2026-07-07 14:00:00+00:00,62973.44140625,62927.17432243374,62927.17432243374,63797.12890625,loss,5,8.627609757422498,magnet
BTC,5m,magnet,native,1,2026-07-07 14:35:00+00:00,2026-07-07 15:35:00+00:00,62842.58984375,63797.12890625,62705.18324478104,63797.12890625,win,12,8.259250301756031,magnet
BTC,5m,magnet,native,1,2026-07-07 21:25:00+00:00,2026-07-07 22:00:00+00:00,63478.62890625,63293.51974584479,63293.51974584479,63863.69140625,loss,7,9.166666666666668,magnet
BTC,5m,magnet,native,1,2026-07-08 02:15:00+00:00,2026-07-08 02:30:00+00:00,62818.19140625,62710.03163318203,62710.03163318203,63863.69140625,loss,3,8.333333333333334,magnet
BTC,5m,magnet,native,1,2026-07-08 05:50:00+00:00,2026-07-08 06:35:00+00:00,62582.171875,62449.84211555889,62449.84211555889,63049.21875,loss,9,8.330674094697683,magnet
BTC,5m,magnet,native,1,2026-07-08 07:00:00+00:00,2026-07-08 08:15:00+00:00,62528.51171875,62449.87190518917,62449.87190518917,63049.21875,loss,15,6.664007428031016,magnet
BTC,5m,magnet,native,1,2026-07-08 13:25:00+00:00,2026-07-08 13:45:00+00:00,61763.30078125,61644.1780734977,61644.1780734977,62360.5,loss,4,8.758605304237275,magnet
BTC,5m,magnet,native,-1,2026-07-08 16:55:00+00:00,2026-07-08 17:20:00+00:00,62045.7890625,62161.75771068941,62161.75771068941,61470.921875,loss,5,6.861049589427049,magnet
BTC,5m,magnet,native,1,2026-07-08 21:05:00+00:00,2026-07-08 21:10:00+00:00,62024.19921875,61951.48151604944,61951.48151604944,62260.73046875,loss,1,6.608819544951993,magnet
BTC,5m,magnet,native,-1,2026-07-09 05:10:00+00:00,2026-07-09 06:00:00+00:00,62448.5,62622.72610541754,62622.72610541754,61638.0,loss,10,8.401852434221365,magnet
BTC,5m,magnet,native,-1,2026-07-09 06:20:00+00:00,2026-07-09 06:25:00+00:00,62555.328125,62622.98533959359,62622.98533959359,61638.0,loss,1,7.5,magnet
BTC,5m,magnet,native,-1,2026-07-09 06:55:00+00:00,2026-07-09 07:00:00+00:00,62902.0,62932.14043102229,62932.14043102229,61470.921875,loss,1,7.258112713517342,magnet
BTC,5m,magnet,native,-1,2026-07-09 07:15:00+00:00,2026-07-09 07:45:00+00:00,63025.51171875,63086.59528655603,63086.59528655603,61470.921875,loss,6,8.146657566774017,magnet
BTC,5m,magnet,native,-1,2026-07-09 08:35:00+00:00,2026-07-09 13:50:00+00:00,63028.83984375,63085.68945014165,63085.68945014165,61470.921875,loss,63,7.313324233440683,magnet
BTC,5m,magnet,native,-1,2026-07-09 14:00:00+00:00,2026-07-09 15:05:00+00:00,63013.1015625,63089.875275234794,63089.875275234794,61470.921875,loss,13,7.313324233440683,magnet
BTC,5m,magnet,native,-1,2026-07-09 18:00:00+00:00,2026-07-09 18:05:00+00:00,63043.01953125,63236.63240203459,63236.63240203459,62503.9609375,loss,1,7.166666666666668,magnet
BTC,5m,magnet,native,-1,2026-07-09 21:00:00+00:00,2026-07-09 22:40:00+00:00,63328.359375,63354.553260943605,63354.553260943605,63100.0,loss,20,7.073425460016416,magnet
BTC,5m,magnet,native,-1,2026-07-10 01:20:00+00:00,2026-07-10 01:35:00+00:00,63272.0,63356.516631153965,63356.516631153965,62503.9609375,loss,3,7.1040038941733785,magnet
BTC,5m,magnet,native,-1,2026-07-10 11:45:00+00:00,2026-07-10 12:10:00+00:00,64419.01171875,64471.26501666246,64471.26501666246,63763.98046875,loss,5,8.788267639946596,magnet
BTC,5m,magnet,native,-1,2026-07-10 13:50:00+00:00,2026-07-10 18:50:00+00:00,64522.98046875,63763.98046875,64593.194806167325,63763.98046875,win,60,8.99722404640573,magnet
BTC,5m,magnet,native,1,2026-07-10 20:20:00+00:00,2026-07-10 20:25:00+00:00,63734.8515625,63664.559742583246,63664.559742583246,64166.48828125,loss,1,7.512179422567495,magnet
BTC,5m,magnet,native,-1,2026-07-10 21:30:00+00:00,2026-07-10 21:35:00+00:00,63955.98828125,64030.996621708524,64030.996621708524,63691.4609375,loss,1,8.835269291702021,magnet
BTC,5m,magnet,native,-1,2026-07-10 22:00:00+00:00,2026-07-10 22:25:00+00:00,63937.83984375,64030.751536354604,64030.751536354604,63691.4609375,loss,5,8.333333333333334,magnet
BTC,5m,magnet,native,-1,2026-07-10 23:25:00+00:00,2026-07-11 01:20:00+00:00,64155.26171875,64196.446390435616,64196.446390435616,63691.4609375,loss,23,8.69177035745373,magnet
BTC,5m,magnet,native,1,2026-07-11 01:40:00+00:00,2026-07-11 01:55:00+00:00,64016.6796875,63972.56848965404,63972.56848965404,64174.41015625,loss,3,6.957340590171972,magnet
BTC,5m,magnet,native,-1,2026-07-11 03:10:00+00:00,2026-07-11 06:20:00+00:00,64142.05859375,64196.0043356769,64196.0043356769,63691.4609375,loss,38,7.5,magnet
BTC,5m,magnet,native,-1,2026-07-11 08:20:00+00:00,2026-07-11 08:40:00+00:00,64205.37109375,64243.46263483976,64243.46263483976,63940.33984375,loss,4,7.166666666666668,magnet
BTC,5m,magnet,native,1,2026-07-11 22:20:00+00:00,2026-07-11 22:40:00+00:00,64256.44921875,64174.47360729801,64174.47360729801,64416.98046875,loss,4,6.6902626083679895,magnet
BTC,5m,magnet,native,1,2026-07-12 00:30:00+00:00,2026-07-12 06:25:00+00:00,63760.05078125,63664.59732563911,63664.59732563911,64564.3984375,loss,71,7.634528141725459,magnet
BTC,5m,magnet,native,-1,2026-07-12 14:50:00+00:00,2026-07-12 19:50:00+00:00,64173.2109375,64216.31086958748,64216.31086958748,63777.12109375,loss,60,6.626560751349222,magnet
BTC,5m,magnet,native,1,2026-07-12 21:40:00+00:00,2026-07-12 21:45:00+00:00,64018.44140625,63962.576687061344,63962.576687061344,64198.671875,loss,1,6.946460297893859,magnet
BTC,5m,magnet,native,1,2026-07-12 22:20:00+00:00,2026-07-13 00:40:00+00:00,63799.76171875,63597.66627532394,63597.66627532394,64564.3984375,loss,28,7.875680468630577,magnet
BTC,5m,magnet,native,1,2026-07-13 01:10:00+00:00,2026-07-13 01:30:00+00:00,63809.2109375,63590.72326662565,63590.72326662565,64564.3984375,loss,4,7.5,magnet
